scan_id,batch_name,UID,scan_date,exam_date,version_number,centre_number,Language group,Prefix centre,candidate_number,question_number,Published,confidence,Captured,Question type,1_Published vs Captured,PoS,ANSWER Key
60000002970900174,TELEVID6042_SCANNER18,BG00500088378945000660000002970900174,13/06/2025,07/06/2025,8378945000,BG005,Slavic,BG,8,6,F:26,0.896,F:26,,Match,D822/03,[([0/O/o])7/[7/[07/seven]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[26/[twenty([-/ ])[6/[06/six]]/26]](([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])7/[7/[07/seven]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[26/[twenty([-/ ])[6/[06/six]]/26]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[26/[twenty([-/ ])[6/[06/six]]/26]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[([0/O/o])7/[7/[07/seven]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])7/[7/[07/seven]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[26/[twenty([-/ ])[6/[06/six]]/26]]([m/min/mins/minute/minutes/ms])(([-/ ])[in morning/in the morning/a(.)m(.)])(.)
60000002970900174,TELEVID6042_SCANNER18,BG005000883789450002560000002970900174,13/06/2025,07/06/2025,8378945000,BG005,Slavic,BG,8,25,E,0.8591,"D, E",,NoMatch,D822/03,B
60000002970900176,TELEVID6042_SCANNER18,BG00500108378945000660000002970900176,13/06/2025,07/06/2025,8378945000,BG005,Slavic,BG,10,6,7:26 A.M,0.8821,7:26 A.M,,Match,D822/03,[([0/O/o])7/[7/[07/seven]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[26/[twenty([-/ ])[6/[06/six]]/26]](([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])7/[7/[07/seven]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[26/[twenty([-/ ])[6/[06/six]]/26]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[26/[twenty([-/ ])[6/[06/six]]/26]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[([0/O/o])7/[7/[07/seven]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in morning/in the morning/a(.)m(.)])(.)/[([0/O/o])7/[7/[07/seven]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[26/[twenty([-/ ])[6/[06/six]]/26]]([m/min/mins/minute/minutes/ms])(([-/ ])[in morning/in the morning/a(.)m(.)])(.)
60000002970900177,TELEVID6042_SCANNER18,BG00500118378945000860000002970900177,13/06/2025,07/06/2025,8378945000,BG005,Slavic,BG,11,8,BEACH/SEA,0.8927,BEACH/SEA,,Match,D822/03,[beach(es)/beach(s)]
60000002976200556,TELEVID6058_SCANNER18,IT56031136961974639860000002976200556,13/06/2025,03/06/2025,6961974639,IT560,Romance,IT,3113,8,3:25,0.8768,3:25,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
60000002976200563,TELEVID6058_SCANNER18,IT560312069619746391060000002976200563,13/06/2025,03/06/2025,6961974639,IT560,Romance,IT,3120,10,76TH JUNE,0.8689,76TH JUNE,,Match,D822/03,"(the )[16/16nd/16rd/16st/16th/sixteen/sixteenth]([,/-/./~// of / ])[6/06/6th/Jun/Jun./June/six/sixth/vi](.)/(the )[6/06/6th/Jun/Jun./June/six/sixth/vi]([,/-/./~// /the ])[16/16nd/16rd/16st/16th/sixteen/sixteenth](.)/(the )[16nd/16rd/16st/16th/sixteenth] of the [6th/sixth](.)"
60000002976200579,TELEVID6058_SCANNER18,IT56031366961974639860000002976200579,13/06/2025,03/06/2025,6961974639,IT560,Romance,IT,3136,8,3.75,0.8907,3.75,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
60000002976200581,TELEVID6058_SCANNER18,IT56031386961974639860000002976200581,13/06/2025,03/06/2025,6961974639,IT560,Romance,IT,3138,8,3:25 P.M.,0.8825,3:25 P.M.,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
60000002982700114,TELEVID6059_SCANNER18,IT56030126961974639960000002982700114,14/06/2025,03/06/2025,6961974639,IT560,Romance,IT,3012,9,DOCHEATY,0.8707,DOCHEATY,,Match,D822/03,docherty
60000002982700122,TELEVID6059_SCANNER18,IT56030206961974639760000002982700122,14/06/2025,03/06/2025,6961974639,IT560,Romance,IT,3020,7,WENDSDAY,0.8965,WENDSDAY,,Match,D822/03,[Wednesday/We/Wed/Weds/Wendnesday/Wendsday/Wenesday/Wensday]
60000002982700135,TELEVID6059_SCANNER18,IT56030336961974639860000002982700135,14/06/2025,03/06/2025,6961974639,IT560,Romance,IT,3033,8,3:25 PM,0.8823,3:25 PM,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
60000002982700140,TELEVID6059_SCANNER18,IT56030386961974639960000002982700140,14/06/2025,03/06/2025,6961974639,IT560,Romance,IT,3038,9,DOCHEITY,0.8887,DOCHEITY,,Match,D822/03,docherty
60000002983000129,TELEVID6056_SCANNER18,IT95500026961974639860000002983000129,14/06/2025,30/05/2025,6961974639,IT955,Romance,IT,2,8,3:25,0.8748,3:25,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
60000002983000154,TELEVID6056_SCANNER18,IT95500276961974639660000002983000154,14/06/2025,30/05/2025,6961974639,IT955,Romance,IT,27,6,60 (SIXTY),0.899,60 (SIXTY),,Match,D822/03,[6[0/O/o]/[6[0/O/o]/sixty]]
60000002983000154,TELEVID6056_SCANNER18,IT95500276961974639860000002983000154,14/06/2025,30/05/2025,6961974639,IT955,Romance,IT,27,8,3:25 PM,0.885,3:25 PM,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
60000003044400278,TELEVID8003_SCANNER18,IT20700176961974639860000003044400278,18/06/2025,05/06/2025,6961974639,IT207,Romance,IT,17,8,3:25,0.865,3:25,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
60000003044400284,TELEVID8003_SCANNER18,IT20700236961974639860000003044400284,18/06/2025,05/06/2025,6961974639,IT207,Romance,IT,23,8,3:25 P.M.,0.8917,3:25 P.M.,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
60000003044400284,TELEVID8003_SCANNER18,IT207002369619746391160000003044400284,18/06/2025,05/06/2025,6961974639,IT207,Romance,IT,23,11,B,0.8727,B,,Match,D822/03,B
60000003044400294,TELEVID8003_SCANNER18,IT20700336961974639860000003044400294,18/06/2025,05/06/2025,6961974639,IT207,Romance,IT,33,8,03:25 PM,0.8738,03:25 PM,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
60000003044400303,TELEVID8003_SCANNER18,IT20700426961974639860000003044400303,18/06/2025,05/06/2025,6961974639,IT207,Romance,IT,42,8,3:25,0.8864,3:25,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
60000003044400306,TELEVID8003_SCANNER18,IT207004569619746391660000003044400306,18/06/2025,05/06/2025,6961974639,IT207,Romance,IT,45,16,B,0.8861,B,,Match,D822/03,B
60000003050000646,TELEVID6099_SCANNER18,GE002000241032942741060000003050000646,18/06/2025,01/06/2025,4103294274,GE002,Others,GE,2,10,BAGGET,0.8642,BAGGET,,Match,D822/03,badger
60000003050000657,TELEVID6099_SCANNER18,GE00200134103294274760000003050000657,18/06/2025,01/06/2025,4103294274,GE002,Others,GE,13,7,200,0.8898,200,,Match,D822/03,[2[0/O/o][0/O/o]/[2/[02/two]]([-/ ])[00/hund/hundred]]
60000003053000013,TELEVID8044_SCANNER19,CH00170056997539272760000003053000013,18/06/2025,14/06/2025,6997539272,CH001,Germanic,CH,7005,7,LAPTOP,0.8994,LAPTOP,,Match,D822/03,laptop(s)
60000003054500440,TELEVID8043_SCANNER19,ES43000146961974639960000003054500440,18/06/2025,14/06/2025,6961974639,ES430,Romance,ES,14,9,DOCHIATY,0.8542,DOCHIATY,,Match,D822/03,docherty
60000003054500440,TELEVID8043_SCANNER19,ES430001469619746392460000003054500440,18/06/2025,14/06/2025,6961974639,ES430,Romance,ES,14,24,G,0.8778,G,,Match,D822/03,B
60000003054500446,TELEVID8043_SCANNER19,ES43000206961974639860000003054500446,18/06/2025,14/06/2025,6961974639,ES430,Romance,ES,20,8,3=25,0.8505,3=25,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
60000003073500679,TELEVID8075_SCANNER19,IT06002406961974639860000003073500679,19/06/2025,24/05/2025,6961974639,IT060,Romance,IT,240,8,3:25,0.8813,3:25,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
60000003075900354,TELEVID8080_SCANNER19,GE001000441032942741660000003075900354,19/06/2025,11/06/2025,4103294274,GE001,Others,GE,4,16,B,0.8908,B,,Match,D822/03,B
60000003075900354,TELEVID8080_SCANNER19,GE001000441032942742260000003075900354,19/06/2025,11/06/2025,4103294274,GE001,Others,GE,4,22,G,0.8744,G,,Match,D822/03,G
60000003075900355,TELEVID8080_SCANNER19,GE00100054103294274760000003075900355,19/06/2025,11/06/2025,4103294274,GE001,Others,GE,5,7,2 HUNDRED,0.8592,2 HUNDRED,,Match,D822/03,[2[0/O/o][0/O/o]/[2/[02/two]]([-/ ])[00/hund/hundred]]
60000003075900359,TELEVID8080_SCANNER19,GE00100094103294274860000003075900359,19/06/2025,11/06/2025,4103294274,GE001,Others,GE,9,8,FRIDAY,0.8941,FRIDAY,,Match,D822/03,[friday/fr/fri]
60000003075900360,TELEVID8080_SCANNER19,GE001001041032942741060000003075900360,19/06/2025,11/06/2025,4103294274,GE001,Others,GE,10,10,BADSIAR,0.859,BADSIAR,,Match,D822/03,badger
60000003075900378,TELEVID8080_SCANNER19,GE00100284103294274260000003075900378,19/06/2025,11/06/2025,4103294274,GE001,Others,GE,28,2,B,0.875,B,,Match,D822/03,B
60000003075900381,TELEVID8080_SCANNER19,GE001003141032942741360000003075900381,19/06/2025,11/06/2025,4103294274,GE001,Others,GE,31,13,B,0.8889,B,,Match,D822/03,A
60000003075900408,TELEVID8080_SCANNER19,GE001005841032942742060000003075900408,19/06/2025,11/06/2025,4103294274,GE001,Others,GE,58,20,B,0.8989,B,,Match,D822/03,B
60000003075900415,TELEVID8080_SCANNER19,GE00100654103294274760000003075900415,19/06/2025,11/06/2025,4103294274,GE001,Others,GE,65,7,TWO HUNDRED,0.8718,TWO HUNDRED,,Match,D822/03,[2[0/O/o][0/O/o]/[2/[02/two]]([-/ ])[00/hund/hundred]]
60000003075900415,TELEVID8080_SCANNER19,GE001006541032942741560000003075900415,19/06/2025,11/06/2025,4103294274,GE001,Others,GE,65,15,B,0.88,B,,Match,D822/03,B
60000003075900423,TELEVID8080_SCANNER19,GE001007341032942741660000003075900423,19/06/2025,11/06/2025,4103294274,GE001,Others,GE,73,16,B,0.8972,B,,Match,D822/03,B
60000003077900438,TELEVID8066_SCANNER19,ES68500016961974639860000003077900438,19/06/2025,13/06/2025,6961974639,ES685,Romance,ES,1,8,3:25 P.M.,0.8629,3:25 P.M.,,Match,D822/03,[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]][h/hour/hours/hr/hrs/hs]([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms])(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]]([-/ ])[h/hour/hours/hr/hrs/hs](.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[25/[twenty([-/ ])[5/[05/five]]/25]]([m/min/mins/minute/minutes/ms](.))([-/ ])[past/after]([-/ ])[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])(.)(([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)/[15/[15/fifteen]/([0/O/o])3/[3/[03/three]]]([h/hour/hours/hr/hrs/hs])([&/-/./:/;])[25/[twenty([-/ ])[5/[05/five]]/25]](([-/ ])[in the afternoon/in the evening/p(.)m(.)])(.)
60000003077900446,TELEVID8066_SCANNER19,ES68500096961974639760000003077900446,19/06/2025,13/06/2025,6961974639,ES685,Romance,ES,9,7,WEDNESDEY,0.8854,WEDNESDEY,,Match,D822/03,[Wednesday/We/Wed/Weds/Wendnesday/Wendsday/Wenesday/Wensday]
60000003077900447,TELEVID8066_SCANNER19,ES685001069619746391060000003077900447,19/06/2025,13/06/2025,6961974639,ES685,Romance,ES,10,10,"JUNE, 16TH",0.8721,"JUNE, 16TH",,Match,D822/03,"(the )[16/16nd/16rd/16st/16th/sixteen/sixteenth]([,/-/./~// of / ])[6/06/6th/Jun/Jun./June/six/sixth/vi](.)/(the )[6/06/6th/Jun/Jun./June/six/sixth/vi]([,/-/./~// /the ])[16/16nd/16rd/16st/16th/sixteen/sixteenth](.)/(the )[16nd/16rd/16st/16th/sixteenth] of the [6th/sixth](.)"
60000003079500626,TELEVID8069_SCANNER19,CH001550669975392721160000003079500626,19/06/2025,14/06/2025,6997539272,CH001,Germanic,CH,5506,11,B,0.8937,B,,Match,D822/03,B
60000003079500629,TELEVID8069_SCANNER19,CH001550969975392721060000003079500629,19/06/2025,14/06/2025,6997539272,CH001,Germanic,CH,5509,10,WISLEY LONDON,0.8663,WISLEY LONDON,,Match,D822/03,wisley
60000003079500637,TELEVID8069_SCANNER19,CH00155176997539272760000003079500637,19/06/2025,14/06/2025,6997539272,CH001,Germanic,CH,5517,7,LAPTOP,0.8943,LAPTOP,,Match,D822/03,laptop(s)
60000003105300452,televid8164_SCANNER19,GR005000641032942741160000003105300452,23/06/2025,14/06/2025,4103294274,GR005,Greek,GR,6,11,B,0.8907,B,,Match,D822/03,B
60000003105300481,televid8164_SCANNER19,GR00500354103294274960000003105300481,23/06/2025,14/06/2025,4103294274,GR005,Greek,GR,35,9,37,0.8975,37,,Match,D822/03,[37/[thirty([-/ ])[7/[07/seven]]/37]]
60000003105300506,televid8164_SCANNER19,GR00500604103294274960000003105300506,23/06/2025,14/06/2025,4103294274,GR005,Greek,GR,60,9,37,0.8558,37,,Match,D822/03,[37/[thirty([-/ ])[7/[07/seven]]/37]]
60000003105500080,televid8150_SCANNER19,GR005024841032942741560000003105500080,23/06/2025,14/06/2025,4103294274,GR005,Greek,GR,248,15,B,0.8822,B,,Match,D822/03,B
60000003105500113,televid8150_SCANNER19,GR005028141032942741060000003105500113,23/06/2025,14/06/2025,4103294274,GR005,Greek,GR,281,10,BADGIA,0.8601,BADGIA,,Match,D822/03,badger
60000003105500113,televid8150_SCANNER19,GR005028141032942741860000003105500113,23/06/2025,14/06/2025,4103294274,GR005,Greek,GR,281,18,A,0.892,A,,Match,D822/03,A
60000003105500115,televid8150_SCANNER19,GR005028341032942741660000003105500115,23/06/2025,14/06/2025,4103294274,GR005,Greek,GR,283,16,B,0.8701,B,,Match,D822/03,B
